theta_deg,response_magnitude,response_magnitude_std
115.000000,9.64514582642639617e-02,3.31383507471178532e-05
115.500000,9.64716579311526157e-02,4.82583275465161190e-05
116.000000,9.64927126899360332e-02,4.81560091726245920e-05
116.500000,9.65387340277148870e-02,3.54262743839600948e-05
117.000000,9.65631003392260073e-02,4.66734071235353154e-05
117.500000,9.66136255188734805e-02,4.66841988888747864e-05
118.000000,9.66623201673706273e-02,3.17972618446517221e-05
118.500000,9.66885356869358337e-02,3.95329544108269476e-05
119.000000,9.67487381433881216e-02,3.63675245110573958e-05
119.500000,9.67893814635586158e-02,3.99289313183056384e-05
120.000000,9.68505933785513556e-02,2.71968026902983831e-05
120.500000,9.68890211854112199e-02,5.21403066618699484e-05
121.000000,9.69310670501386112e-02,6.66506177567924237e-05
121.500000,9.69961508434186992e-02,5.81275230379314279e-05
122.000000,9.70747911738786551e-02,2.77031901814590436e-05
122.500000,9.71230216869653773e-02,5.08704620910021803e-05
123.000000,9.71989273416194316e-02,3.43249518440304257e-05
123.500000,9.72282822450835499e-02,6.51826449186738576e-05
124.000000,9.73426004119691130e-02,1.91124034186574438e-05
124.500000,9.74127651267455708e-02,2.67916317471201604e-05
125.000000,9.74895100362049155e-02,2.36772538813800579e-05
125.500000,9.75312414189741517e-02,7.30232383611502438e-05
126.000000,9.76259742567960470e-02,5.94466569195591956e-05
126.500000,9.77356358511291823e-02,1.36905673971237948e-05
127.000000,9.77989208221410611e-02,5.66119151785815964e-05
127.500000,9.78665788535250519e-02,7.74866663430838021e-05
128.000000,9.79764096555339192e-02,6.13595538133931414e-05
128.500000,9.81002866886757363e-02,1.03599267058101509e-05
129.000000,9.81762111194698223e-02,5.44301518563903493e-05
129.500000,9.82486773066871821e-02,8.14827421403011210e-05
130.000000,9.84046281645388904e-02,4.37187710415792207e-06
130.500000,9.84563290343593717e-02,8.45335504278543493e-05
131.000000,9.86081467647661053e-02,4.26708343858627330e-05
131.500000,9.87356689545464961e-02,5.55115406923656321e-06
132.000000,9.88474841973082247e-02,2.80673504242781001e-05
132.500000,9.89732525925315770e-02,1.42722934567479137e-05
133.000000,9.90805711224280183e-02,4.59372724813730945e-05
133.500000,9.92184629773465721e-02,2.96927068482878377e-05
134.000000,9.93372764806199626e-02,4.54220225758619764e-05
134.500000,9.94792383255123092e-02,3.38286236672401071e-05
135.000000,1.01625255416115209e-01,2.19374686445788873e-04
135.500000,9.89638077971263935e-02,1.07585616879980651e-05
136.000000,9.89513744014516028e-02,1.52374577009785108e-05
136.500000,9.89058971886734306e-02,4.24056385720024978e-05
137.000000,9.89279284693587030e-02,5.58184596393060169e-06
137.500000,9.88958281867477473e-02,4.30113865503402583e-05
138.000000,9.88758610747672018e-02,4.82324457653109161e-05
138.500000,9.88782053430386776e-02,9.77516398641304507e-06
139.000000,9.88171138223243040e-02,7.18623837669421316e-05
139.500000,9.88307364089935497e-02,3.74636296697772398e-05
140.000000,9.88230289134740258e-02,6.42103322010478118e-06
140.500000,9.87988519828702366e-02,2.25937184817220666e-05
141.000000,9.87035388243414635e-02,9.60302914899161485e-05
141.500000,9.87581099079939684e-02,1.87830174563568145e-05
142.000000,9.87327936924977806e-02,2.76040023045801873e-05
142.500000,9.87061840784792116e-02,3.58189330844830328e-05
143.000000,9.86928646701868695e-02,1.35783340259235109e-05
143.500000,9.86463144320748608e-02,5.48928699362976358e-05
144.000000,9.86256999748088975e-02,4.38836417985976178e-05
144.500000,9.86142234512168564e-02,3.61921440995889457e-05
145.000000,9.85714524312652773e-02,5.96728643545219579e-05
145.500000,9.85715906722363089e-02,2.34602313785708871e-05
146.000000,9.85504813940334817e-02,2.29441968760623846e-05
146.500000,9.85334276509021723e-02,2.02993554073137271e-05
147.000000,9.85023801957415623e-02,1.80326374297647904e-05
147.500000,9.85011377698629537e-02,8.63065362929356006e-06
148.000000,9.84709788392823110e-02,2.06993197979915409e-05
148.500000,9.84518731735181674e-02,1.26907989777656336e-05
149.000000,9.84267593237451166e-02,1.55255865351302737e-05
149.500000,9.83917474747169479e-02,2.89554027330716296e-05
150.000000,9.83656771675843339e-02,2.57962592410487955e-05
150.500000,9.83284786965827051e-02,3.62722478995398590e-05
151.000000,9.82868365048266690e-02,2.70447801092677390e-05
151.500000,9.82657947026115836e-02,2.64746406213961518e-05
152.000000,9.82311954392231512e-02,2.22673198949233377e-05
152.500000,9.81946894398911529e-02,1.61809475608027451e-05
153.000000,9.81527208839327869e-02,1.98442883600372085e-05
153.500000,9.81121939538426996e-02,1.23538292901295278e-05
154.000000,9.80700139436711249e-02,9.85518892797844022e-06
154.500000,9.80098735204004978e-02,2.53147190072347985e-05
155.000000,9.79794595214715652e-02,5.28588335703391367e-06
155.500000,9.79320399847960904e-02,1.96050542639415249e-06
156.000000,9.78841318360935131e-02,7.29064097287463616e-06
156.500000,9.78387715623874055e-02,6.10527038085988110e-06
157.000000,9.77943233177728244e-02,3.49707731014900369e-06
157.500000,9.77491926135254374e-02,2.23166296581912821e-10
158.000000,9.77047613356048228e-02,2.79597687527165389e-11
158.500000,9.76592656714057872e-02,1.18461476899464149e-10
159.000000,9.76129404891861868e-02,4.24970226192768026e-10
159.500000,9.75660023798312626e-02,3.82756500557762356e-10
160.000000,9.75186472692101819e-02,1.64687880727489553e-09
160.500000,9.74710614146315213e-02,1.03358735121560168e-10
161.000000,9.74234049638411093e-02,1.87643764986228974e-10
161.500000,9.73758317879028640e-02,1.76076310139344652e-10
162.000000,9.73284799822393409e-02,2.07188473282294721e-10
162.500000,9.72814758639654054e-02,5.87389898869486719e-10
163.000000,9.72349296545142044e-02,1.98513978605051173e-09
163.500000,9.71889643818474036e-02,9.36420508920970039e-11
164.000000,9.71436578352925933e-02,6.67296130860581662e-11
164.500000,9.70991038588207567e-02,1.66572980503717903e-10
165.000000,9.70553856867962528e-02,1.45606809905801352e-10
165.500000,9.70125043318237068e-02,9.42508922484563396e-09
166.000000,9.69707428898163581e-02,1.27182817702011472e-10
166.500000,9.69299496064466304e-02,4.10023608735469507e-10
167.000000,9.68902541104224996e-02,3.28528262644868914e-10
167.500000,9.68517078521890645e-02,1.07439409183213275e-09
168.000000,9.68143610144717309e-02,8.16067351968905999e-10
168.500000,9.67782575159323449e-02,4.10144735760924639e-11
169.000000,9.67434379658266147e-02,4.68848364333370435e-10
169.500000,9.67099419942693550e-02,2.45924926495113482e-10
170.000000,9.66778041358592188e-02,2.14556905386071969e-10
170.500000,9.66470573567296681e-02,1.41857885364581744e-10
171.000000,9.66177296420538262e-02,1.37254055651172715e-09
171.500000,9.65898503589962126e-02,1.04657365255749215e-10
172.000000,9.65634393225549420e-02,4.35043437753121402e-09
172.500000,9.65385318325541752e-02,1.11524191992254445e-11
173.000000,9.65151349907656664e-02,8.93580029233976918e-11
173.500000,9.64932751237396746e-02,1.40588466105957089e-10
174.000000,9.64729682516402565e-02,6.40715221863922618e-10
174.500000,9.64542323648741873e-02,1.45391459531783634e-10
175.000000,9.64370798612782520e-02,9.00084851154178916e-10
175.500000,9.64215239365128346e-02,1.33787257054331097e-09
176.000000,9.64075747144123169e-02,2.97951122513952237e-09
176.500000,9.63952433121792185e-02,1.11371644608853902e-09
