frequency_cyc_px,orientation_deg,mag_error,phase_error,snr_or_severity
6.25000000000000000e-02,125.000000,-2.85568096201622101e-01,-7.54906462532289879e-05,100
1.25000000000000000e-01,125.000000,-7.58047541699444105e-01,2.48797039422488098e-04,100
2.50000000000000000e-01,125.000000,-1.56757407967298157e+00,3.14130343112545685e+00,100
1.56250000000000000e-02,130.000000,-6.86052676012099960e-04,2.55169532437093949e-05,100
3.12500000000000000e-02,130.000000,-1.90238877400672191e-02,-2.95666171794550792e-05,100
6.25000000000000000e-02,130.000000,-2.86815358645977070e-01,-2.01764633726675413e-04,100
1.25000000000000000e-01,130.000000,-7.57148355410048546e-01,2.77955752365777187e-05,100
2.50000000000000000e-01,130.000000,-1.56974768339067228e+00,-3.14136662373849962e+00,100
1.56250000000000000e-02,135.000000,-7.21811330795060768e-04,1.17986328114216832e-04,100
3.12500000000000000e-02,135.000000,-1.90912313658694321e-02,2.81978172364638624e-04,100
6.25000000000000000e-02,135.000000,-2.87267258869815301e-01,-3.20314905251084525e-04,100
1.25000000000000000e-01,135.000000,-7.56722409038406041e-01,-1.76464287378497175e-04,100
2.50000000000000000e-01,135.000000,-1.56902270331114613e+00,2.51720795021448396e-04,100
1.56250000000000000e-02,140.000000,-6.97954037587489307e-04,2.06204974970702892e-05,100
3.12500000000000000e-02,140.000000,-1.90157874776146762e-02,2.05621800274613520e-04,100
6.25000000000000000e-02,140.000000,-2.86772661300512932e-01,-4.21412872524840054e-04,100
1.25000000000000000e-01,140.000000,-7.57121586568606286e-01,-2.66852094404690376e-04,100
2.50000000000000000e-01,140.000000,-1.56974692988167042e+00,-3.14134423903838655e+00,100
1.56250000000000000e-02,145.000000,-6.75950581840542575e-04,-1.80577478037236006e-04,100
3.12500000000000000e-02,145.000000,-1.89193321892554833e-02,2.49302904424375527e-04,100
6.25000000000000000e-02,145.000000,-2.85567396673347518e-01,-2.17814298706375808e-04,100
1.25000000000000000e-01,145.000000,-7.58054200627422570e-01,-1.75957818765670737e-04,100
2.50000000000000000e-01,145.000000,-1.56757371815132185e+00,-3.14157628300440539e+00,100
1.56250000000000000e-02,150.000000,-7.27900331542422063e-04,8.19823931457186461e-05,100
3.12500000000000000e-02,150.000000,-1.86132352259602007e-02,-2.33910405952109102e-04,100
6.25000000000000000e-02,150.000000,-2.83563373403136920e-01,1.90448129252729359e-04,100
1.25000000000000000e-01,150.000000,-7.58864778793948869e-01,-5.27501203424485254e-05,100
2.50000000000000000e-01,150.000000,-1.57027523015935588e+00,3.14098254967068868e+00,100
1.56250000000000000e-02,155.000000,-7.15231304576777194e-04,3.47669311414389171e-04,100
3.12500000000000000e-02,155.000000,-1.84446103521529181e-02,-9.04887820727395820e-05,100
6.25000000000000000e-02,155.000000,-2.81134399551594416e-01,-2.66711886557580158e-04,100
1.25000000000000000e-01,155.000000,-7.59378717304996842e-01,3.42945703835084714e-07,100
2.50000000000000000e-01,155.000000,-1.57002027207104344e+00,3.14093979719594163e+00,100
1.56250000000000000e-02,160.000000,-6.75526449300009602e-04,9.85691731907323287e-05,100
3.12500000000000000e-02,160.000000,-1.81607387042330981e-02,1.31871010324857707e-04,100
6.25000000000000000e-02,160.000000,-2.78560925319663921e-01,-2.03418766594687384e-04,100
1.25000000000000000e-01,160.000000,-7.59914443465015577e-01,-1.60461919001875231e-04,100
2.50000000000000000e-01,160.000000,-1.56589515929154821e+00,3.14138974348146949e+00,100
1.56250000000000000e-02,165.000000,-6.69798821056416527e-04,2.77891822104248121e-04,100
3.12500000000000000e-02,165.000000,-1.78913181424872336e-02,-1.78435285995703907e-04,100
6.25000000000000000e-02,165.000000,-2.76092415507879330e-01,9.36770279778009751e-05,100
1.25000000000000000e-01,165.000000,-7.60807562790683511e-01,-4.14544955473772347e-05,100
2.50000000000000000e-01,165.000000,-1.56495456175153835e+00,-3.14146827857621203e+00,100
1.56250000000000000e-02,170.000000,-7.01548026725284934e-04,-2.54744531613670944e-04,100
3.12500000000000000e-02,170.000000,-1.76487656584033981e-02,1.61431181975757454e-04,100
6.25000000000000000e-02,170.000000,-2.74002732712354424e-01,-2.23091903544858638e-04,100
1.25000000000000000e-01,170.000000,-7.61908933848712500e-01,1.77843315545711533e-04,100
2.50000000000000000e-01,170.000000,-1.56531897300825529e+00,-3.14156022009172720e+00,100
1.56250000000000000e-02,175.000000,-6.71624249401758799e-04,-1.63243563544579473e-04,100
3.12500000000000000e-02,175.000000,-1.74532309784054263e-02,5.64237828495350868e-05,100
6.25000000000000000e-02,175.000000,-2.72711071153794005e-01,-4.24170682604696481e-04,100
1.25000000000000000e-01,175.000000,-7.62778231862772715e-01,-1.02357047564005654e-04,100
2.50000000000000000e-01,175.000000,-1.56396759172686117e+00,3.14117644743759250e+00,100
1.56250000000000000e-02,0.000000,-8.18574244909775484e-04,-1.16243679149441448e-03,10
3.12500000000000000e-02,0.000000,-1.72141037306041689e-02,6.04056623034754381e-04,10
6.25000000000000000e-02,0.000000,-2.72204961704128112e-01,9.14675992431668305e-04,10
1.25000000000000000e-01,0.000000,-7.63070820187137677e-01,7.09350165073452388e-04,10
2.50000000000000000e-01,0.000000,-1.56313507664094620e+00,-3.14104376413658315e+00,10
1.56250000000000000e-02,5.000000,-6.45424465521612922e-04,-1.64510554518981778e-03,10
3.12500000000000000e-02,5.000000,-1.75027178342306577e-02,-4.87960205136417358e-04,10
6.25000000000000000e-02,5.000000,-2.72772303700856533e-01,-8.51827383034908792e-05,10
1.25000000000000000e-01,5.000000,-7.62774405344101347e-01,2.39770510249037727e-04,10
2.50000000000000000e-01,5.000000,-1.56396791454722406e+00,-3.14147458163180282e+00,10
1.56250000000000000e-02,10.000000,-5.30881039290789780e-04,-5.82272253988769251e-04,10
3.12500000000000000e-02,10.000000,-1.76149986190894392e-02,-2.80260954048650035e-04,10
6.25000000000000000e-02,10.000000,-2.74068731534616250e-01,5.10673369358283225e-04,10
1.25000000000000000e-01,10.000000,-7.61924632118333389e-01,1.26035919009392927e-04,10
2.50000000000000000e-01,10.000000,-1.56531957503385710e+00,-3.14096475334100100e+00,10
1.56250000000000000e-02,15.000000,-6.92928727106828513e-04,8.64297538093694584e-04,10
3.12500000000000000e-02,15.000000,-1.79158775332760034e-02,-5.77225784308410539e-05,10
6.25000000000000000e-02,15.000000,-2.75964405564580240e-01,-6.64771775778838503e-04,10
1.25000000000000000e-01,15.000000,-7.60825486542288210e-01,6.99469252721129919e-04,10
2.50000000000000000e-01,15.000000,-1.56495769383377215e+00,3.14158620367171437e+00,10
1.56250000000000000e-02,20.000000,-6.37815125427085294e-04,-1.68553563907991588e-04,10
3.12500000000000000e-02,20.000000,-1.82721883781027383e-02,-1.71518093766920288e-04,10
6.25000000000000000e-02,20.000000,-2.78406940236710365e-01,-1.30228704736223833e-03,10
1.25000000000000000e-01,20.000000,-7.59920033686377727e-01,-1.78654748142736963e-03,10
2.50000000000000000e-01,20.000000,-1.56589764073047522e+00,3.14066470523172736e+00,10
1.56250000000000000e-02,25.000000,-6.16279833518862397e-04,-3.19544311982777884e-04,10
3.12500000000000000e-02,25.000000,-1.84251852831197604e-02,3.44178326221022957e-04,10
6.25000000000000000e-02,25.000000,-2.81290999301837763e-01,5.53254370250222394e-04,10
1.25000000000000000e-01,25.000000,-7.59379915098233438e-01,-6.57169903531595878e-04,10
2.50000000000000000e-01,25.000000,-1.57001858514861148e+00,-3.14045747163364108e+00,10
1.56250000000000000e-02,30.000000,-6.70755170840642290e-04,-1.37757086505008175e-03,10
3.12500000000000000e-02,30.000000,-1.86258515128177315e-02,-3.99512519263289789e-04,10
6.25000000000000000e-02,30.000000,-2.83735721174882383e-01,-1.71408507991799297e-04,10
1.25000000000000000e-01,30.000000,-7.58865268386814562e-01,-2.56442257153821629e-05,10
2.50000000000000000e-01,30.000000,-1.57027216159251837e+00,-3.13905000134069656e+00,10
1.56250000000000000e-02,35.000000,-5.94226971528569181e-04,3.22090280280740160e-04,10
3.12500000000000000e-02,35.000000,-1.89581417478365821e-02,-4.68189721508416312e-04,10
6.25000000000000000e-02,35.000000,-2.85526873755929611e-01,-1.05302514012262094e-03,10
1.25000000000000000e-01,35.000000,-7.58032998002188929e-01,1.06634143293060646e-03,10
2.50000000000000000e-01,35.000000,-1.56757080506986179e+00,-3.14111956164335338e+00,10
1.56250000000000000e-02,40.000000,-7.77877709101065795e-04,8.03815453191081275e-04,10
3.12500000000000000e-02,40.000000,-1.90077101123805881e-02,3.87347253865133467e-04,10
6.25000000000000000e-02,40.000000,-2.86777310460815671e-01,-2.05548576334813049e-04,10
1.25000000000000000e-01,40.000000,-7.57153078087572595e-01,-8.88049539672586263e-04,10
2.50000000000000000e-01,40.000000,-1.56974540471517643e+00,3.14117415259040378e+00,10
1.56250000000000000e-02,45.000000,-6.38232735572258347e-04,-4.00493641778965070e-04,10
3.12500000000000000e-02,45.000000,-1.88559437156573528e-02,-3.62415015199957224e-04,10
6.25000000000000000e-02,45.000000,-2.87274102192579706e-01,-6.91307323380740968e-04,10
1.25000000000000000e-01,45.000000,-7.56741453277470999e-01,-2.04157752562217354e-04,10
2.50000000000000000e-01,45.000000,-1.56902135555798172e+00,-9.63404586646898764e-04,10
1.56250000000000000e-02,50.000000,-6.45962989410026056e-04,-2.82351269404124139e-04,10
3.12500000000000000e-02,50.000000,-1.90867351513614725e-02,1.21563153896264708e-03,10
6.25000000000000000e-02,50.000000,-2.86913052819376624e-01,-5.70424168833127965e-05,10
1.25000000000000000e-01,50.000000,-7.57129723809280786e-01,4.97396676277794825e-05,10
2.50000000000000000e-01,50.000000,-1.56974814632855963e+00,3.14120199094706098e+00,10
1.56250000000000000e-02,55.000000,-6.79801826480710969e-04,7.90642170649391574e-05,10
3.12500000000000000e-02,55.000000,-1.88789454221112984e-02,2.04101836288828054e-04,10
6.25000000000000000e-02,55.000000,-2.85552720791830528e-01,-2.37863028568874313e-04,10
1.25000000000000000e-01,55.000000,-7.58070730779567881e-01,-4.72558827069313736e-04,10
2.50000000000000000e-01,55.000000,-1.56757219236921608e+00,3.14057946565923807e+00,10
1.56250000000000000e-02,60.000000,-8.17024402010355089e-04,6.42856800674884710e-04,10
3.12500000000000000e-02,60.000000,-1.88076870045159605e-02,8.41583131188539113e-04,10
6.25000000000000000e-02,60.000000,-2.83513255779501927e-01,2.81982784120060614e-04,10
1.25000000000000000e-01,60.000000,-7.58849294818787046e-01,-2.07702200980541818e-04,10
2.50000000000000000e-01,60.000000,-1.57027407168323196e+00,3.14141884281885364e+00,10
1.56250000000000000e-02,65.000000,-7.53067004119589711e-04,-8.35716797523033961e-04,10
3.12500000000000000e-02,65.000000,-1.85484338828374173e-02,1.19842935006708728e-03,10
6.25000000000000000e-02,65.000000,-2.81030149082029002e-01,4.65409010207640250e-04,10
1.25000000000000000e-01,65.000000,-7.59390818790638633e-01,-1.24945632400397244e-05,10
2.50000000000000000e-01,65.000000,-1.57002030767779965e+00,-3.13798774084795573e+00,10
1.56250000000000000e-02,70.000000,-7.09346331906127170e-04,5.42233838751293717e-04,10
3.12500000000000000e-02,70.000000,-1.80104677720157869e-02,-1.91971404544100110e-03,10
6.25000000000000000e-02,70.000000,-2.78504996745142563e-01,-1.40565804171544073e-04,10
1.25000000000000000e-01,70.000000,-7.59916836532099071e-01,-7.62494958016723956e-04,10
2.50000000000000000e-01,70.000000,-1.56589112545452891e+00,3.14019614756960408e+00,10
1.56250000000000000e-02,75.000000,-6.66860741031047310e-04,-3.00985799243758123e-04,10
3.12500000000000000e-02,75.000000,-1.77733917899095262e-02,1.06651381037359272e-03,10
6.25000000000000000e-02,75.000000,-2.76146190733006724e-01,6.28449400449149209e-04,10
1.25000000000000000e-01,75.000000,-7.60800442215581185e-01,4.82101309406068879e-04,10
2.50000000000000000e-01,75.000000,-1.56496138653141115e+00,3.14148228599096591e+00,10
1.56250000000000000e-02,80.000000,-5.68460372184442786e-04,5.46281480255039753e-04,10
3.12500000000000000e-02,80.000000,-1.77942400693783809e-02,-4.18294146290243418e-04,10
6.25000000000000000e-02,80.000000,-2.74051175601185804e-01,1.87991364688500084e-05,10
1.25000000000000000e-01,80.000000,-7.61933110258244173e-01,-3.89393384847558366e-05,10
2.50000000000000000e-01,80.000000,-1.56532038969866738e+00,3.14148563272471559e+00,10
1.56250000000000000e-02,85.000000,-6.34634871147163326e-04,-8.49971832991514020e-04,10
3.12500000000000000e-02,85.000000,-1.74620671762779067e-02,-1.32011553407807014e-04,10
6.25000000000000000e-02,85.000000,-2.72736033167024383e-01,8.64600489111744253e-04,10
1.25000000000000000e-01,85.000000,-7.62781971370895984e-01,1.60224442981249382e-04,10
2.50000000000000000e-01,85.000000,-1.56397264642771083e+00,3.14020048342976388e+00,10
1.56250000000000000e-02,90.000000,-7.55799087163305794e-04,2.32611225486678563e-04,10
3.12500000000000000e-02,90.000000,-1.69230053718223139e-02,1.26625727751861206e-03,10
6.25000000000000000e-02,90.000000,-2.72016202769326587e-01,7.30826174344834101e-04,10
1.25000000000000000e-01,90.000000,-7.63084973564865154e-01,5.82430805629030601e-04,10
2.50000000000000000e-01,90.000000,-1.56314362541171925e+00,-3.14151181614733632e+00,10
1.56250000000000000e-02,95.000000,-6.71757541854126061e-04,-5.09146459188869471e-05,10
3.12500000000000000e-02,95.000000,-1.74664034476846586e-02,-9.46898167657472811e-05,10
6.25000000000000000e-02,95.000000,-2.72785218488994508e-01,5.16665513266900689e-04,10
1.25000000000000000e-01,95.000000,-7.62794244250412645e-01,-2.70218270359112722e-04,10
2.50000000000000000e-01,95.000000,-1.56396156712119838e+00,3.13990765579103837e+00,10
1.56250000000000000e-02,100.000000,-7.21848735438970768e-04,9.74601275881781248e-04,10
3.12500000000000000e-02,100.000000,-1.76586287448116941e-02,-4.26015184051387052e-04,10
6.25000000000000000e-02,100.000000,-2.74029083729265155e-01,1.70331205106677430e-04,10
1.25000000000000000e-01,100.000000,-7.61921895210251998e-01,4.43396594650202758e-04,10
2.50000000000000000e-01,100.000000,-1.56532238117461864e+00,-3.14136479827936244e+00,10
1.56250000000000000e-02,105.000000,-5.73621006221394780e-04,-8.70225469400409679e-05,10
3.12500000000000000e-02,105.000000,-1.79789376309080762e-02,6.31394521946937459e-04,10
6.25000000000000000e-02,105.000000,-2.76106791886754133e-01,-9.89772118049181415e-04,10
1.25000000000000000e-01,105.000000,-7.60817212049711866e-01,3.62280406265291788e-04,10
2.50000000000000000e-01,105.000000,-1.56495543960134453e+00,-3.14157229890677314e+00,10
1.56250000000000000e-02,110.000000,-7.23851453754753571e-04,-5.61133723824269737e-04,10
3.12500000000000000e-02,110.000000,-1.81842289461296436e-02,4.94396315896317162e-04,10
6.25000000000000000e-02,110.000000,-2.78481054232843750e-01,2.55189593642679569e-04,10
1.25000000000000000e-01,110.000000,-7.59942816675239885e-01,-3.66038095608089975e-04,10
2.50000000000000000e-01,110.000000,-1.56589305893786701e+00,3.14095962452722688e+00,10
1.56250000000000000e-02,115.000000,-5.99617516299250086e-04,-6.78805000517535007e-04,10
3.12500000000000000e-02,115.000000,-1.83439488969832087e-02,6.53798459224752548e-04,10
6.25000000000000000e-02,115.000000,-2.81023773787973219e-01,1.28549484786866230e-03,10
1.25000000000000000e-01,115.000000,-7.59372284573020084e-01,-9.94680124821734069e-04,10
2.50000000000000000e-01,115.000000,-1.57001995367616942e+00,3.14006866150176123e+00,10
1.56250000000000000e-02,120.000000,-6.92906337139947981e-04,-8.51154969549572371e-04,10
3.12500000000000000e-02,120.000000,-1.86554697101357081e-02,-3.83006227843374347e-04,10
6.25000000000000000e-02,120.000000,-2.83494664938579721e-01,3.31057156355285542e-06,10
1.25000000000000000e-01,120.000000,-7.58868524752754792e-01,1.30512202911603481e-04,10
2.50000000000000000e-01,120.000000,-1.57027355076307717e+00,3.14008017181621213e+00,10
1.56250000000000000e-02,125.000000,-7.37698206438430759e-04,-9.67518282002366448e-05,10
3.12500000000000000e-02,125.000000,-1.87842869852425098e-02,4.08631262684977514e-04,10
6.25000000000000000e-02,125.000000,-2.85467214114377366e-01,-2.87244009494092012e-04,10
1.25000000000000000e-01,125.000000,-7.58058616387514705e-01,4.79282168637684691e-04,10
2.50000000000000000e-01,125.000000,-1.56757369141740188e+00,3.14123247351904666e+00,10
1.56250000000000000e-02,130.000000,-7.84199798129339709e-04,-3.20727083129135337e-04,10
3.12500000000000000e-02,130.000000,-1.90111494064086339e-02,-2.71041291386886485e-04,10
6.25000000000000000e-02,130.000000,-2.86781806627518066e-01,6.70071481819967119e-04,10
1.25000000000000000e-01,130.000000,-7.57128506837664750e-01,-5.80434204686675059e-04,10
2.50000000000000000e-01,130.000000,-1.56974706733863556e+00,3.14040034632488485e+00,10
1.56250000000000000e-02,135.000000,-7.49995673736000845e-04,-3.61325945114288061e-04,10
3.12500000000000000e-02,135.000000,-1.91239794149858644e-02,-6.41438868317134592e-04,10
6.25000000000000000e-02,135.000000,-2.87248553555080111e-01,-1.84640582799655562e-04,10
1.25000000000000000e-01,135.000000,-7.56724169323638063e-01,5.51241428358828500e-04,10
2.50000000000000000e-01,135.000000,-1.56901977352558752e+00,1.79349860975008824e-03,10
1.56250000000000000e-02,140.000000,-6.26569418063466221e-04,3.78463088573699480e-04,10
3.12500000000000000e-02,140.000000,-1.91317525328230653e-02,2.74660882330302059e-04,10
6.25000000000000000e-02,140.000000,-2.86916505014509104e-01,3.55111376241445953e-04,10
1.25000000000000000e-01,140.000000,-7.57175645726341218e-01,-1.47976880707023639e-03,10
2.50000000000000000e-01,140.000000,-1.56974734656732817e+00,-3.14063691233466491e+00,10
1.56250000000000000e-02,145.000000,-8.05265616236547355e-04,6.21544240837046402e-04,10
3.12500000000000000e-02,145.000000,-1.90246177421274643e-02,5.71989363296054876e-05,10
6.25000000000000000e-02,145.000000,-2.85565827406100925e-01,-4.82000014465633342e-04,10
1.25000000000000000e-01,145.000000,-7.58052741621006998e-01,-4.09994409436009732e-04,10
2.50000000000000000e-01,145.000000,-1.56757567260315001e+00,-3.14104170127161186e+00,10
1.56250000000000000e-02,150.000000,-6.45102104426226175e-04,5.35948012077902547e-04,10
3.12500000000000000e-02,150.000000,-1.87236547388547336e-02,-1.38646419832300083e-03,10
6.25000000000000000e-02,150.000000,-2.83563859140535501e-01,4.75494401418696810e-04,10
1.25000000000000000e-01,150.000000,-7.58850929535914598e-01,4.01138954225999100e-04,10
2.50000000000000000e-01,150.000000,-1.57027361302341828e+00,-3.13998118902055001e+00,10
1.56250000000000000e-02,155.000000,-6.68730478162751774e-04,5.42934737191025363e-04,10
3.12500000000000000e-02,155.000000,-1.83773889354126030e-02,-5.37753765522452909e-04,10
6.25000000000000000e-02,155.000000,-2.81046749083471381e-01,5.66646123849601224e-04,10
1.25000000000000000e-01,155.000000,-7.59361811056880387e-01,2.65733381615618214e-04,10
2.50000000000000000e-01,155.000000,-1.57002060344660421e+00,-3.14075766718007632e+00,10
1.56250000000000000e-02,160.000000,-6.69137256422064342e-04,1.70616276133461753e-04,10
3.12500000000000000e-02,160.000000,-1.81968578955455929e-02,-4.76762344869818833e-04,10
6.25000000000000000e-02,160.000000,-2.78473734133456219e-01,6.98254946716048153e-05,10
1.25000000000000000e-01,160.000000,-7.59905361657587375e-01,-3.40675769431975084e-04,10
2.50000000000000000e-01,160.000000,-1.56589675762896063e+00,-3.14116125745186991e+00,10
1.56250000000000000e-02,165.000000,-6.57833349223063690e-04,-8.57368011246251172e-04,10
3.12500000000000000e-02,165.000000,-1.79660433180937607e-02,6.15439168186959762e-04,10
6.25000000000000000e-02,165.000000,-2.76085443175809797e-01,-7.16486112297687328e-04,10
1.25000000000000000e-01,165.000000,-7.60792936683952981e-01,3.51258248661778794e-04,10
2.50000000000000000e-01,165.000000,-1.56496035069841954e+00,-3.14051674788205215e+00,10
1.56250000000000000e-02,170.000000,-7.57702773464319357e-04,-3.80439904573481869e-04,10
3.12500000000000000e-02,170.000000,-1.77903013656923459e-02,9.74921803782002883e-04,10
6.25000000000000000e-02,170.000000,-2.74067479465565533e-01,3.12930544852818571e-04,10
1.25000000000000000e-01,170.000000,-7.61921709510505751e-01,-1.91475877892699486e-04,10
2.50000000000000000e-01,170.000000,-1.56532510723762996e+00,-3.14055774120992748e+00,10
1.56250000000000000e-02,175.000000,-7.28164931939043192e-04,7.16649527099377792e-06,10
3.12500000000000000e-02,175.000000,-1.75147275357329935e-02,-1.79502606816761556e-04,10
6.25000000000000000e-02,175.000000,-2.72735596278029235e-01,-1.64609833168682940e-04,10
1.25000000000000000e-01,175.000000,-7.62780963602040396e-01,-2.37169845792806200e-04,10
2.50000000000000000e-01,175.000000,-1.56396645627943953e+00,3.14106934015422201e+00,10
